elevation,lat,lon,yld
1628.2808,41.253951,-97.143912,199.9948
1628.2808,41.253916,-97.143911,198.6798
1628.2808,41.253881,-97.14391,202.1109
1628.2808,41.253846,-97.143909,197.4316
1628.2808,41.253811,-97.143909,194.848
1628.2808,41.253777,-97.143908,191.9417
1628.2808,41.253743,-97.143909,188.2517
1627.9528,41.253707,-97.143909,186.3774
1628.2808,41.253673,-97.143909,190.2971
1627.9528,41.253638,-97.143908,186.4284
1628.2808,41.253603,-97.143907,188.488
1627.9528,41.253568,-97.143906,179.4046
1627.9528,41.253535,-97.143904,189.6587
1628.2808,41.253502,-97.143905,213.8641
1628.6089,41.253467,-97.143905,206.0788
1628.2808,41.25343,-97.143904,187.3515
1628.2808,41.253393,-97.143904,203.0684
1628.2808,41.253357,-97.143902,209.7768
1627.9528,41.253321,-97.143901,198.0843
1627.6247,41.253285,-97.143901,197.492
1627.6247,41.253249,-97.1439,193.7047
1627.6247,41.253213,-97.1439,191.6618
1627.9528,41.253178,-97.143899,197.8022
1627.2966,41.25314,-97.143899,189.8544
1627.2966,41.253105,-97.143899,183.5652
1627.2966,41.253068,-97.143899,180.0942
1627.2966,41.253032,-97.143898,186.4592
1626.9685,41.252996,-97.143899,192.4976
1627.2966,41.25296,-97.143898,175.1375
1626.9685,41.252924,-97.143897,182.6705
1626.9685,41.252887,-97.143897,173.5837
1626.6404,41.252849,-97.143896,137.677
1625.9843,41.252814,-97.143892,131.0619
1626.3123,41.252783,-97.143893,213.7461
1625.9843,41.252749,-97.143893,173.9965
1625.9843,41.252715,-97.143894,193.7323
1626.3123,41.252681,-97.143894,170.9361
1626.6404,41.252647,-97.143893,177.7661
1626.6404,41.252613,-97.143893,187.9591
1626.6404,41.252579,-97.143893,195.4506
1626.6404,41.252544,-97.143892,181.6698
1626.6404,41.252509,-97.143891,186.078
1626.3123,41.252475,-97.143891,189.3877
1626.3123,41.25244,-97.143892,172.1102
1625.6562,41.252404,-97.14389,168.1277
1625.9843,41.25237,-97.14389,172.2841
1625.9843,41.252334,-97.14389,195.1115
1626.3123,41.2523,-97.14389,190.7695
1626.6404,41.252264,-97.14389,190.1818
1626.9685,41.252229,-97.143889,174.9185
1627.2966,41.252194,-97.14389,203.1649
1627.6247,41.252158,-97.14389,175.2789
1627.6247,41.252124,-97.143892,179.9806
1628.2808,41.252089,-97.14389,211.1931
1627.6247,41.252052,-97.143888,175.1942
1627.2966,41.252016,-97.143887,189.8985
1627.2966,41.251982,-97.143886,182.0056
1627.6247,41.251947,-97.143886,181.2112
1627.6247,41.251912,-97.143887,179.6321
1627.2966,41.251877,-97.143888,177.2217
1627.2966,41.251841,-97.143886,177.6539
1627.2966,41.251805,-97.143886,170.7159
1627.6247,41.251769,-97.143886,181.2721
1627.6247,41.251733,-97.143887,166.8362
1627.6247,41.251698,-97.143885,181.4819
1627.6247,41.251661,-97.143885,187.7627
1627.6247,41.251625,-97.143885,185.3299
1627.6247,41.25159,-97.143885,188.92
1627.6247,41.251555,-97.143885,180.2619
1627.2966,41.251519,-97.143884,196.2985
1627.2966,41.251484,-97.143884,183.2383
1626.9685,41.251447,-97.143884,198.4149
1627.2966,41.251408,-97.143883,175.988
1627.6247,41.251372,-97.143881,183.9565
1627.6247,41.251338,-97.14388,186.2422
1627.6247,41.251301,-97.143881,174.2552
1627.6247,41.251265,-97.143881,166.7995
1627.6247,41.25123,-97.143881,179.7294
1627.6247,41.251194,-97.143881,168.1999
1627.2966,41.251159,-97.14388,187.7656
1627.2966,41.251122,-97.14388,181.7259
1627.2966,41.251086,-97.14388,190.8492
1626.9685,41.25105,-97.143879,172.0235
1626.9685,41.251013,-97.143879,172.0819
1626.6404,41.250977,-97.143878,174.194
1626.6404,41.250941,-97.143878,159.4823
1626.6404,41.250905,-97.143878,170.8179
1625.9843,41.250871,-97.143879,208.7654
1625.9843,41.250836,-97.143876,205.5983
1625.9843,41.250797,-97.143875,188.8728
1625.9843,41.250759,-97.143875,195.092
1625.9843,41.250719,-97.143876,195.8839
1625.6562,41.25068,-97.143876,186.8555
1625.3281,41.25064,-97.143876,180.7863
1625.0,41.250601,-97.143875,181.6217
1624.6719,41.250562,-97.143875,190.435
1624.6719,41.250523,-97.143874,183.6855
1624.6719,41.250484,-97.143875,170.4505
1624.6719,41.250445,-97.143874,165.3583
1624.6719,41.250407,-97.143878,173.4463
1624.3438,41.250368,-97.143878,177.0208
1624.6719,41.250332,-97.143876,181.8954
1625.0,41.250297,-97.143874,191.7085
1625.0,41.250264,-97.143874,188.0272
1624.6719,41.25023,-97.143871,181.2634
1624.6719,41.250197,-97.14387,154.1005
1624.3438,41.250165,-97.143869,136.0425
1632.5459,41.25488,-97.144182,134.5114
1631.8898,41.254854,-97.144184,190.3073
1631.8898,41.254827,-97.144183,235.6307
1631.5617,41.254794,-97.144182,217.8411
1630.9055,41.254757,-97.144181,185.4363
1630.9055,41.25472,-97.14418,188.4998
1630.5774,41.254683,-97.14418,186.7683
1630.2493,41.254647,-97.144181,193.8778
1630.2493,41.254611,-97.14418,199.0748
1630.2493,41.254574,-97.144178,186.3788
1630.2493,41.254538,-97.144178,193.3933
1629.9213,41.254502,-97.144179,191.3999
1630.2493,41.254465,-97.144178,200.4648
1629.9213,41.254429,-97.144178,189.8473
1629.9213,41.254392,-97.144177,206.3737
1629.9213,41.254355,-97.144176,203.4762
1629.9213,41.254319,-97.144176,203.3059
1629.9213,41.254282,-97.144175,138.0024
1629.9213,41.254246,-97.144174,96.9328
1629.9213,41.254209,-97.144175,119.2253
1629.5932,41.254172,-97.144175,144.9464
1629.5932,41.254135,-97.144175,166.5335
1629.5932,41.254098,-97.144172,169.6227
1629.5932,41.254062,-97.144173,182.0619
1629.5932,41.254026,-97.144174,200.6853
1629.5932,41.25399,-97.144175,204.902
1629.2651,41.253953,-97.144176,205.7916
1629.2651,41.253917,-97.144175,180.9197
1629.2651,41.253881,-97.144174,193.3545
1629.2651,41.253845,-97.144174,173.5632
1629.2651,41.253809,-97.144173,180.6263
1629.2651,41.253772,-97.144173,170.1752
1629.2651,41.253736,-97.144173,206.5529
1628.937,41.253701,-97.144172,162.2065
1628.6089,41.253673,-97.144173,175.9171
1627.9528,41.253645,-97.144169,216.824
1628.937,41.253618,-97.144172,270.0797
1629.2651,41.253582,-97.144172,196.3546
1629.2651,41.253546,-97.144171,196.3078
1629.2651,41.253511,-97.144171,197.6618
1629.2651,41.253476,-97.14417,202.1279
1628.937,41.253441,-97.14417,203.1033
1628.937,41.253405,-97.14417,205.4493
1628.6089,41.25337,-97.144169,188.2811
1628.6089,41.253335,-97.144169,206.6551
1628.6089,41.2533,-97.144168,197.6629
1628.6089,41.253265,-97.144167,190.1455
1628.6089,41.25323,-97.144166,193.9601
1628.2808,41.253195,-97.144166,209.9051
1628.2808,41.253161,-97.144164,163.0697
1627.9528,41.253129,-97.144162,165.4709
1628.2808,41.253102,-97.144169,158.0289
1628.2808,41.253069,-97.144168,185.5982
1628.6089,41.253032,-97.144167,160.4648
1629.2651,41.252994,-97.144168,167.53
1629.2651,41.252958,-97.144167,162.4927
1629.2651,41.252925,-97.144166,178.641
1628.937,41.252892,-97.144164,176.1108
1628.937,41.252857,-97.144163,165.8972
1628.937,41.252821,-97.144162,172.2809
1628.6089,41.252785,-97.144162,164.4275
1628.6089,41.25275,-97.144163,163.204
1628.6089,41.252714,-97.144163,163.5417
1628.6089,41.252679,-97.144162,151.4015
1628.6089,41.252645,-97.144162,150.1939
1628.6089,41.252612,-97.144161,157.5246
1628.2808,41.252576,-97.144161,157.9075
1628.2808,41.25254,-97.144161,162.3758
1628.2808,41.252503,-97.14416,172.3445
1628.2808,41.252467,-97.14416,167.3442
1628.6089,41.252432,-97.144161,176.9907
1628.2808,41.252395,-97.144161,149.4831
1628.2808,41.25236,-97.144161,176.4762
1628.2808,41.252324,-97.14416,173.988
1627.9528,41.252289,-97.14416,166.1741
1627.6247,41.252254,-97.144158,168.1348
1627.6247,41.25222,-97.144157,169.9653
1627.9528,41.252186,-97.144157,192.3463
1627.9528,41.252151,-97.144157,186.7983
1627.9528,41.252117,-97.144157,184.912
1627.9528,41.252082,-97.144158,184.3313
1627.9528,41.252047,-97.144158,173.0504
1627.9528,41.252013,-97.144158,188.439
1628.2808,41.251978,-97.144157,188.3018
1628.2808,41.251944,-97.144157,172.4273
1628.2808,41.251909,-97.144157,185.8714
1627.9528,41.251875,-97.144156,194.9336
1627.6247,41.25184,-97.144155,181.6972
1627.9528,41.251806,-97.144158,184.9367
1627.9528,41.251771,-97.14416,186.0684
1627.9528,41.251735,-97.144159,181.4508
1627.9528,41.251702,-97.144157,195.0017
1627.9528,41.251668,-97.144156,185.4079
1627.9528,41.251634,-97.144155,178.4038
1627.9528,41.251599,-97.144155,163.551
1627.9528,41.251565,-97.144155,192.9669
1628.2808,41.25153,-97.144155,182.322
1628.2808,41.251495,-97.144154,163.5159
1628.2808,41.25146,-97.144154,170.5225
1628.2808,41.251424,-97.144154,172.23
1628.2808,41.251387,-97.144155,184.8243
1628.2808,41.251351,-97.144155,188.476
1628.2808,41.251316,-97.144155,186.0031
1628.6089,41.251281,-97.144152,199.8964
1628.937,41.251246,-97.144147,195.3249
1628.937,41.251209,-97.144148,181.0746
1628.6089,41.251172,-97.144149,186.1982
1628.6089,41.251136,-97.144149,175.8404
1628.6089,41.251101,-97.14415,175.659
1628.6089,41.251064,-97.144149,172.6345
1628.2808,41.251027,-97.144149,164.8017
1628.2808,41.25099,-97.14415,171.8812
1628.2808,41.250954,-97.144149,187.1111
1628.2808,41.250917,-97.144149,185.3985
1628.2808,41.250881,-97.144149,181.7716
1628.2808,41.250845,-97.144149,157.9831
1627.9528,41.250808,-97.144147,167.1513
1628.2808,41.250773,-97.144151,182.5418
1628.2808,41.250737,-97.144149,187.676
1627.9528,41.2507,-97.144148,191.7535
1627.9528,41.250664,-97.144148,170.2475
1628.2808,41.250628,-97.144148,174.0161
1627.9528,41.250591,-97.144147,169.4356
1627.9528,41.250554,-97.144147,172.8461
1627.9528,41.250517,-97.144146,168.9123
1627.6247,41.250481,-97.144145,178.2945
1627.6247,41.250444,-97.144145,177.8428
1627.9528,41.250409,-97.144145,188.2545
1628.2808,41.250373,-97.144142,186.0228
1627.9528,41.250335,-97.144144,201.7189
1627.6247,41.250299,-97.144144,204.5894
1627.6247,41.250263,-97.144142,198.4326
1627.2966,41.250226,-97.144141,181.1297
1632.874,41.254894,-97.144235,150.6613
1632.5459,41.254859,-97.144235,193.9579
1632.5459,41.254825,-97.144234,196.01
1632.5459,41.254792,-97.144235,214.5129
1632.5459,41.254758,-97.144236,200.2024
1632.5459,41.254723,-97.144233,200.163
1632.5459,41.254689,-97.144234,197.0969
1632.5459,41.254655,-97.144234,193.0891
1632.5459,41.254621,-97.144234,201.3804
1632.874,41.254588,-97.144232,200.1093
1632.874,41.254554,-97.144232,204.6414
1632.5459,41.25452,-97.144233,196.9506
1632.5459,41.254485,-97.144233,196.3103
1632.5459,41.254451,-97.144232,198.7597
1632.2178,41.254417,-97.144233,206.4291
1632.2178,41.254382,-97.144233,194.5203
1632.2178,41.254348,-97.144233,194.9875
1632.2178,41.254314,-97.144232,173.25
1632.2178,41.254279,-97.144231,205.9664
1632.2178,41.254245,-97.14423,230.6681
1632.5459,41.254211,-97.14423,199.8873
1632.5459,41.254176,-97.144231,161.8252
1632.5459,41.254143,-97.144232,106.5603
1632.874,41.254109,-97.144235,120.5362
1632.5459,41.254073,-97.144235,136.387
1632.5459,41.254039,-97.144234,152.0617
1632.5459,41.254005,-97.144233,189.0061
1632.5459,41.253971,-97.144232,163.1128
1632.5459,41.253937,-97.144232,170.7766
1632.5459,41.253903,-97.144232,181.9565
1632.2178,41.253869,-97.144232,195.0178
1632.2178,41.253835,-97.14423,175.7764
1631.8898,41.253801,-97.144229,198.0912
1631.8898,41.253767,-97.144229,189.4525
1631.8898,41.253733,-97.144228,188.314
1631.5617,41.253699,-97.144227,192.8801
1631.5617,41.253666,-97.144226,197.0505
1631.5617,41.253632,-97.144226,194.2217
1631.2336,41.253598,-97.144225,193.8682
1631.2336,41.253564,-97.144226,203.3118
1631.5617,41.25353,-97.144226,197.5299
1631.5617,41.253495,-97.144226,186.3025
1631.5617,41.253459,-97.144225,184.5603
1631.5617,41.253424,-97.144225,196.6544
1631.2336,41.253389,-97.144225,179.999
1631.2336,41.253356,-97.144224,197.7345
1631.2336,41.253322,-97.144224,184.5464
1631.2336,41.25329,-97.144223,189.5869
1631.2336,41.253257,-97.144222,195.1024
1631.2336,41.253224,-97.144222,189.3101
1631.2336,41.253189,-97.144222,187.1527
1631.5617,41.253156,-97.144221,192.6829
1631.2336,41.25312,-97.144218,177.5441
1630.9055,41.253085,-97.144218,174.3885
1630.9055,41.253051,-97.144217,173.3723
1630.9055,41.253017,-97.144218,185.6704
1630.9055,41.252983,-97.144219,184.8485
1630.9055,41.252948,-97.144218,166.0289
1630.9055,41.252913,-97.144218,157.8565
1630.5774,41.252879,-97.144219,166.2142
1630.5774,41.252844,-97.144219,161.9359
1630.9055,41.25281,-97.144219,166.8507
1630.5774,41.252775,-97.144218,160.3556
1630.9055,41.25274,-97.144218,150.3779
1630.5774,41.252706,-97.144217,152.7641
1630.5774,41.252671,-97.144217,155.8764
1630.5774,41.252637,-97.144217,160.5997
1630.5774,41.252602,-97.144216,177.6921
1630.5774,41.252568,-97.144216,178.5413
1630.5774,41.252533,-97.144216,171.9629
1630.5774,41.252498,-97.144217,179.9412
1630.5774,41.252464,-97.144215,188.7446
1630.9055,41.252429,-97.144215,192.2543
1630.5774,41.252394,-97.144215,180.801
1630.5774,41.252359,-97.144215,168.8195
1630.5774,41.252325,-97.144216,166.3324
1630.5774,41.25229,-97.144215,179.5541
1630.5774,41.252255,-97.144216,180.8078
1630.2493,41.252218,-97.144215,158.505
1630.2493,41.252182,-97.144214,169.6347
1630.2493,41.252145,-97.144213,182.5949
1630.2493,41.25211,-97.144214,179.1234
1629.9213,41.252073,-97.144213,181.8116
1629.9213,41.252037,-97.144212,189.9991
1629.9213,41.252002,-97.144212,183.7443
1629.9213,41.251966,-97.144212,189.0302
1629.9213,41.25193,-97.144213,170.8926
1629.9213,41.251894,-97.144213,187.9337
1629.9213,41.251858,-97.144212,187.8425
1629.5932,41.251823,-97.144212,168.7254
1629.5932,41.251787,-97.144212,184.3738
1629.5932,41.25175,-97.144207,182.7767
1629.2651,41.251713,-97.144208,179.7126
1629.5932,41.251678,-97.14421,195.9103
1629.2651,41.251642,-97.14421,203.2274
1629.2651,41.251607,-97.14421,208.7286
1629.2651,41.251572,-97.14421,194.6539
1629.2651,41.251536,-97.14421,171.4957
1629.2651,41.251499,-97.144209,183.271
1629.2651,41.251462,-97.144209,191.639
1628.937,41.251426,-97.144209,191.8142
1629.2651,41.25139,-97.14421,195.2481
1628.937,41.251354,-97.144209,184.8296
1629.2651,41.251318,-97.144209,173.6376
1629.2651,41.251283,-97.144209,183.1167
1629.2651,41.251248,-97.144213,209.3865
1629.2651,41.251212,-97.14421,204.7227
1629.5932,41.251176,-97.144206,204.9101
1629.2651,41.251139,-97.144206,187.3087
1629.2651,41.251103,-97.144206,171.4244
1628.937,41.251066,-97.144207,185.2296
1628.937,41.25103,-97.144206,198.7086
1628.937,41.250993,-97.144206,186.9383
1628.6089,41.250956,-97.144206,188.6626
1628.6089,41.25092,-97.144205,183.1911
1628.937,41.250883,-97.144204,191.7476
1628.937,41.250848,-97.144204,190.5743
1628.937,41.250811,-97.144204,180.1765
1628.937,41.250776,-97.14421,166.0743
1628.6089,41.25074,-97.144212,187.1148
1628.2808,41.250703,-97.14421,174.0126
1627.2966,41.250667,-97.144206,181.3512
1626.9685,41.250632,-97.144204,187.0568
1626.3123,41.250595,-97.144202,185.0953
1625.6562,41.250559,-97.144202,190.6286
1625.3281,41.250523,-97.144201,173.4095
1625.3281,41.250488,-97.1442,174.87
1625.0,41.250452,-97.144199,169.6778
1625.0,41.250415,-97.144198,172.2032
1624.6719,41.250377,-97.144198,184.612
1624.6719,41.250341,-97.144198,200.8355
1624.3438,41.250304,-97.144198,205.8949
1624.3438,41.250268,-97.144198,213.1474
1624.0157,41.250232,-97.144196,192.2597
1623.6877,41.250196,-97.144194,193.5522
1631.8898,41.254867,-97.144289,221.211
1631.2336,41.254834,-97.144288,199.5232
1631.2336,41.254803,-97.144289,207.5489
1631.2336,41.254771,-97.144288,198.8795
1631.5617,41.254739,-97.144289,204.3482
1631.2336,41.254707,-97.144288,197.7587
1631.2336,41.254676,-97.144288,208.9285
1631.2336,41.254645,-97.14429,191.6336
1631.2336,41.254613,-97.144288,186.4599
1630.9055,41.254582,-97.144287,193.0306
1630.9055,41.25455,-97.144287,201.543
1630.9055,41.254518,-97.144286,208.7599
1630.9055,41.254486,-97.144286,215.4335
1630.9055,41.254455,-97.144285,206.0911
1630.9055,41.254423,-97.144285,210.4503
1630.9055,41.254392,-97.144285,203.2634
1630.9055,41.25436,-97.144285,190.6065
1630.5774,41.254328,-97.144286,190.4149
1630.5774,41.254296,-97.144286,190.7505
1630.5774,41.254265,-97.144286,186.6816
1630.5774,41.254233,-97.144286,187.4314
1630.5774,41.254201,-97.144285,179.2321
1630.5774,41.25417,-97.144283,184.0269
1630.5774,41.254139,-97.144284,196.7324
1630.5774,41.254108,-97.144284,209.5718
1630.2493,41.254077,-97.144284,169.4149
1630.2493,41.254045,-97.144283,81.9923
1630.2493,41.254013,-97.144283,84.2845
1630.2493,41.253981,-97.144283,120.1746
1629.9213,41.25395,-97.144284,152.2693
1629.9213,41.25392,-97.144284,178.1509
1629.9213,41.253893,-97.144284,192.9406
1629.9213,41.253865,-97.144284,176.2306
1629.9213,41.253838,-97.144284,191.8919
1629.9213,41.253811,-97.144284,185.7648
1629.9213,41.253784,-97.144285,207.0799
1629.9213,41.253757,-97.144286,196.1065
1629.5932,41.253729,-97.144285,180.712
1629.2651,41.253701,-97.144286,197.3179
1628.937,41.253674,-97.144284,193.8422
1629.2651,41.253648,-97.144284,204.7939
1629.2651,41.253621,-97.144283,217.9419
1629.2651,41.253594,-97.144283,224.9597
1629.2651,41.253562,-97.144282,203.8371
1629.2651,41.253531,-97.144282,204.5877
1629.2651,41.253498,-97.144281,200.449
1629.2651,41.253463,-97.144281,198.8835
1629.2651,41.253428,-97.14428,203.9811
1629.2651,41.253393,-97.14428,195.5979
1629.2651,41.253358,-97.144279,193.9341
1629.2651,41.253323,-97.144279,189.9653
1629.2651,41.253289,-97.144278,186.431
1629.5932,41.253255,-97.144277,174.1477
1629.2651,41.25322,-97.144277,185.784
1628.6089,41.253185,-97.144278,183.3144
1628.6089,41.253152,-97.144279,193.8859
1628.6089,41.253118,-97.144278,175.9748
1628.937,41.253083,-97.144277,191.4717
1628.937,41.253049,-97.144277,196.5497
1628.937,41.253015,-97.144275,189.0772
1628.937,41.25298,-97.144275,180.3101
1628.937,41.252946,-97.144275,183.9761
1628.937,41.252911,-97.144274,172.6021
1628.937,41.252877,-97.144273,175.2217
1628.937,41.252842,-97.144274,173.2142
1628.937,41.252808,-97.144274,161.6402
1628.937,41.252773,-97.144274,164.8961
1628.937,41.252739,-97.144274,170.6449
1628.937,41.252704,-97.144275,165.2874
1628.937,41.25267,-97.144274,175.2252
1628.937,41.252637,-97.144272,183.9044
1628.937,41.252602,-97.144273,184.1089
1628.937,41.252568,-97.144272,177.8851
1628.937,41.252533,-97.144272,171.8421
1628.937,41.252498,-97.144271,178.4903
1628.937,41.252463,-97.144272,179.5396
1628.937,41.252429,-97.144272,167.7194
1628.6089,41.252394,-97.144271,167.6692
1628.6089,41.252359,-97.144272,162.9842
1628.6089,41.252324,-97.144272,168.7673
1628.2808,41.252289,-97.144272,185.7354
1627.9528,41.252253,-97.144272,176.1771
1627.9528,41.252218,-97.144272,170.7068
1627.9528,41.252183,-97.144271,174.7735
1627.9528,41.252149,-97.144271,176.7281
1627.6247,41.252114,-97.14427,176.0422
1627.6247,41.252079,-97.14427,165.3742
1627.6247,41.252044,-97.144268,160.3336
1627.6247,41.252009,-97.144268,181.7511
1627.6247,41.251975,-97.144268,184.5036
1627.6247,41.251941,-97.144269,186.4733
1627.6247,41.251906,-97.144268,185.1401
1627.6247,41.251872,-97.144269,187.6706
1627.2966,41.251837,-97.144268,194.3286
1627.2966,41.251802,-97.144268,172.1316
1626.9685,41.251766,-97.144268,168.5274
1626.6404,41.251731,-97.144268,187.8653
1626.3123,41.251698,-97.144266,193.6063
1626.6404,41.251664,-97.144267,193.9185
1626.9685,41.251628,-97.144266,196.4455
1626.9685,41.251593,-97.144266,187.4115
1627.2966,41.251558,-97.144265,182.1603
1627.2966,41.251522,-97.144264,187.2848
1627.2966,41.251487,-97.144263,187.1695
1627.2966,41.251452,-97.144263,195.9346
1627.2966,41.251417,-97.144263,178.1879
1627.2966,41.251382,-97.144264,183.5241
1626.9685,41.251346,-97.144264,194.2384
1627.2966,41.25131,-97.144263,193.302
1626.9685,41.251276,-97.144262,199.5501
1626.9685,41.25124,-97.144258,198.5322
1627.2966,41.251206,-97.144258,198.2712
1626.9685,41.25117,-97.144259,172.4809
1627.2966,41.251135,-97.14426,167.7047
1627.2966,41.251101,-97.14426,184.7683
1626.9685,41.251065,-97.144259,180.6141
1626.6404,41.25103,-97.144259,175.6307
1626.6404,41.250993,-97.144259,165.2623
1626.6404,41.250958,-97.144258,163.3248
1626.6404,41.250923,-97.144257,165.0795
1626.6404,41.250888,-97.144257,176.0729
1626.6404,41.250853,-97.144257,184.2113
1626.3123,41.250817,-97.144258,171.7743
1626.3123,41.250782,-97.144257,169.9954
1625.9843,41.250748,-97.144265,175.9063
1625.6562,41.250713,-97.144265,173.5927
1625.6562,41.250678,-97.144263,168.4539
1625.9843,41.250643,-97.144262,179.6886
1626.3123,41.250609,-97.14426,178.7485
1625.9843,41.250573,-97.144258,179.7913
1625.9843,41.250537,-97.144257,168.6377
1625.9843,41.250502,-97.144256,168.3306
1625.9843,41.250466,-97.144254,174.9408
1625.9843,41.250432,-97.144253,188.4183
1625.9843,41.250397,-97.144251,188.8106
1625.6562,41.250362,-97.14425,195.0738
1625.6562,41.250326,-97.144246,200.4002
1625.6562,41.250292,-97.144246,207.5213
1625.6562,41.25026,-97.144246,211.8044
1625.3281,41.250226,-97.144246,191.7886
1625.0,41.250192,-97.144246,196.1741
1625.3281,41.250158,-97.144246,141.8785
1629.9213,41.25331,-97.144331,195.8679
1629.9213,41.253284,-97.14433,184.2513
1629.9213,41.253257,-97.14433,176.7339
1629.9213,41.253232,-97.144332,180.6173
1629.5932,41.253209,-97.144331,192.7834
1629.9213,41.253185,-97.14433,209.093
1629.9213,41.253162,-97.144331,189.3654
1629.9213,41.253144,-97.14433,171.3736
1629.9213,41.253127,-97.144329,196.8113
1629.9213,41.253111,-97.144328,187.9247
1629.9213,41.253094,-97.144328,177.4805
1629.9213,41.253078,-97.144327,192.5663
1629.9213,41.253062,-97.144327,170.4122
1629.9213,41.253045,-97.144327,194.379
1630.2493,41.25303,-97.144327,120.2496
1629.9213,41.253013,-97.144327,35.6246
1629.5932,41.252948,-97.144327,230.3559
1629.2651,41.252925,-97.144327,197.9192
1629.5932,41.252901,-97.144326,200.2415
1629.5932,41.252878,-97.144327,190.9013
1629.2651,41.252854,-97.144326,183.5975
1629.2651,41.25283,-97.144326,186.3538
1629.2651,41.252806,-97.144326,174.3127
1629.2651,41.252784,-97.144327,162.4738
1629.2651,41.252765,-97.144327,170.8491
1629.5932,41.252746,-97.144327,185.6035
1629.2651,41.252727,-97.144326,180.6451
1629.2651,41.252708,-97.144327,197.1267
1629.2651,41.252689,-97.144327,176.1245
1629.2651,41.25267,-97.144327,189.9522
1629.5932,41.252651,-97.144326,216.1443
1629.5932,41.252631,-97.144327,205.0017
1629.5932,41.252611,-97.144326,186.1712
1629.5932,41.252591,-97.144326,199.6725
1629.5932,41.252572,-97.144326,179.7126
1629.2651,41.252552,-97.144326,201.7943
1629.2651,41.252532,-97.144325,189.2306
1629.5932,41.252512,-97.144324,156.9563
1629.2651,41.252498,-97.144324,153.5206
1629.2651,41.252484,-97.144324,179.3933
1629.2651,41.252471,-97.144324,184.1208
1629.2651,41.252458,-97.144324,171.1011
1629.2651,41.252444,-97.144324,205.6294
1629.5932,41.252431,-97.144324,172.7168
1629.5932,41.252417,-97.144324,168.0584
1629.5932,41.252403,-97.144323,154.5814
1629.2651,41.252389,-97.144324,195.945
1629.2651,41.252375,-97.144324,246.5733
1629.5932,41.252357,-97.144324,155.3261
1629.2651,41.252338,-97.144324,142.8281
1629.2651,41.252324,-97.144324,170.649
1629.2651,41.252309,-97.144324,170.0072
1629.2651,41.252294,-97.144323,182.8193
1629.2651,41.25228,-97.144323,169.6452
1629.2651,41.252265,-97.144323,153.9014
1629.2651,41.25225,-97.144323,166.6591
1629.2651,41.252235,-97.144323,165.2341
1629.2651,41.25222,-97.144324,175.7624
1628.937,41.252206,-97.144323,170.914
1628.937,41.252191,-97.144324,166.3074
1628.937,41.252176,-97.144324,175.9721
1628.937,41.252161,-97.144324,175.5682
1628.937,41.252147,-97.144324,164.7865
1628.937,41.252132,-97.144323,176.0351
1628.937,41.252118,-97.144323,177.5706
1629.2651,41.252102,-97.144323,171.1002
1629.2651,41.252086,-97.144322,185.8848
1628.937,41.252068,-97.144322,173.1554
1628.937,41.25205,-97.144322,190.6003
1628.937,41.25203,-97.144322,182.749
1628.937,41.252008,-97.144321,187.5452
1628.6089,41.251983,-97.144322,182.8768
1628.2808,41.251958,-97.144322,168.7851
1628.6089,41.251932,-97.144322,163.9449
1628.2808,41.251907,-97.144321,189.4722
1628.2808,41.251881,-97.144321,191.8946
1628.2808,41.251854,-97.144321,181.4068
1628.2808,41.251827,-97.144321,178.6858
1627.9528,41.251797,-97.144322,198.9456
1627.9528,41.251765,-97.144321,167.3512
1627.9528,41.251734,-97.14432,190.3073
1628.6089,41.251706,-97.14432,186.5903
1628.937,41.251676,-97.144321,217.1317
1628.937,41.251643,-97.14432,179.3013
1628.937,41.25161,-97.144319,197.5942
1628.6089,41.251578,-97.144319,205.5976
1628.6089,41.251545,-97.144319,196.5405
1628.2808,41.251513,-97.144318,190.1903
1628.2808,41.251481,-97.144317,192.3174
1627.9528,41.251449,-97.144317,200.1366
1627.9528,41.251417,-97.144317,188.4272
1627.9528,41.251385,-97.144316,176.3736
1627.9528,41.251353,-97.144316,163.4271
1627.9528,41.251321,-97.144315,177.4818
1627.6247,41.251289,-97.144315,196.9768
1627.6247,41.251257,-97.144315,178.447
1627.6247,41.251225,-97.144316,193.3821
1626.9685,41.251193,-97.144318,189.1957
1626.9685,41.251161,-97.144316,186.252
1626.9685,41.25113,-97.144316,200.9944
1626.9685,41.251097,-97.144315,182.2585
1626.9685,41.251065,-97.144314,171.1223
1626.6404,41.251033,-97.144313,174.9715
1626.6404,41.251001,-97.144313,167.2507
1626.9685,41.25097,-97.144312,175.3745
1626.6404,41.250938,-97.144311,166.8982
1626.6404,41.250907,-97.14431,169.9547
1626.3123,41.250878,-97.14431,174.5212
1626.3123,41.250849,-97.14431,177.2508
1626.3123,41.25082,-97.14431,176.5348
1626.3123,41.250791,-97.144309,172.2974
1625.9843,41.250762,-97.144308,185.0357
1625.9843,41.250733,-97.14431,198.3168
1626.6404,41.250704,-97.144311,190.9263
1626.3123,41.250674,-97.14431,182.5146
1626.3123,41.250646,-97.144309,178.4113
1626.3123,41.250616,-97.144309,188.9736
1625.9843,41.250587,-97.144309,181.9085
1625.9843,41.250558,-97.144308,190.3744
1625.9843,41.250529,-97.144308,185.6817
1625.9843,41.2505,-97.144307,179.3136
1626.3123,41.250471,-97.144306,182.3871
1625.9843,41.250441,-97.144306,166.5489
